,投稿日時,テキスト,URL,imp,リプライ数,RT数,いいね数,引用数
,2025/07/25 8:06,「たまたま伸びた」で済ませる人、ずっとたまたまで終わります。いいねが多かった。売れた。反応が良かった。このときに「なんで伸びたのか？」「なぜ売れたのか？」って、自分でちゃんと言語化してますか？ここをスルーして、「よくわからんけどラッキーだった」って流すと、次も「よくわからんまま投稿する」ことになります。つまり、また偶然に賭けるしかなくなる。けど、「なぜ伸びたのか」を言語化できた人は、再現できる。たまたまを意図的に変えられる。再現できる人だけが、勝ちパターンを持てるんです。分析力は、才能じゃない。意識の差で作れます。,https://twitter.com/maruichi_ai/status/1948520120164495693,612,2,1,13,1
,2025/07/26 0:32,「ライターをやりたい」と言いつつ、自分では書かずにAIに全部書かせたいという人もいますが、正直、それだと上手くいかない。AIは優秀だけど、自分の言葉を持っていない人の代わりにはなってくれません。あとは、自力で稼ぐことを舐めすぎです。,https://twitter.com/maruichi_ai/status/1948768279075717253,237,0,1,6,0
,2025/07/26 0:32,「ライターをやりたい」と言いつつ、自分では書かずにAIに全部書かせたいという人もいますが、正直、それだと上手くいかない。AIは優秀だけど、自分の言葉を持っていない人の代わりにはなってくれません。あとは、自力で稼ぐことを舐めすぎです。,https://twitter.com/maruichi_ai/status/1948768279075717253,237,0,1,6,0
,2025/07/26 12:03,成果が出ない、成長スピードが遅い、のは才能じゃなくて「環境」が原因かもしれない。ほんの少しだけ中距離の陸上をやってたことがあるんですが、ペースメーカー（先導する人）のタイムが速いと、ペースメーカーにつられて自然と自分のタイムも速くなるんです。逆に、ゆっくりな人に囲まれてると、無意識に遅いスピードになる。これ、ビジネスでも発信でもまったく同じで、「誰と一緒にいるか」「周りのスピード感」で結果は大きく変わる。才能や根性の前に、まず整えるべきなのは「環境」かもしれません。,https://twitter.com/maruichi_ai/status/1948942285120622967,445,0,2,15,0
,2025/07/26 12:03,成果が出ない、成長スピードが遅い、のは才能じゃなくて「環境」が原因かもしれない。ほんの少しだけ中距離の陸上をやってたことがあるんですが、ペースメーカー（先導する人）のタイムが速いと、ペースメーカーにつられて自然と自分のタイムも速くなるんです。逆に、ゆっくりな人に囲まれてると、無意識に遅いスピードになる。これ、ビジネスでも発信でもまったく同じで、「誰と一緒にいるか」「周りのスピード感」で結果は大きく変わる。才能や根性の前に、まず整えるべきなのは「環境」かもしれません。,https://twitter.com/maruichi_ai/status/1948942285120622967,445,0,2,15,0
,2025/07/26 14:46,まるいち(@maruichi_ai )のこのこれまでの投稿を200件分析して「ハイキュー」「進撃の巨人」「キングダム」「鬼滅の刃」この4つのアニメからそれぞれ似たキャラを1つずつ出してください。性別は問いません。女でも男でもオカマでもどんとこい。@grok,https://twitter.com/maruichi_ai/status/1948983272144585162,398,1,0,5,0
,2025/07/26 14:46,まるいち(@maruichi_ai )のこのこれまでの投稿を200件分析して「ハイキュー」「進撃の巨人」「キングダム」「鬼滅の刃」この4つのアニメからそれぞれ似たキャラを1つずつ出してください。性別は問いません。女でも男でもオカマでもどんとこい。@grok,https://twitter.com/maruichi_ai/status/1948983272144585162,398,1,0,5,0
,2025/07/27 12:26,自分ではいいこと言っていると確信しているけど、なぜか刺さらない実はそれ、直接的に言いすぎています。もちろん、主張に力があるのは大切です。ビシッと断言したり、グサッと刺す一言が効く場面もあります。でも僕は、　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　「間接的に言う」ってことを意識しただけで、反応がまるで変わりました。なぜなら、間接表現にはこんな力があるからです。・人に抵抗感なく伝わりやすい・読み手の納得を引き出す・信頼されやすくなるたとえば、「継続こそが成果につながります」と断言されるよりも、「成果を出している人って、結局、続けてる人が多いですよね」のほうが、自分の経験と照らし合わせながら考えられるし、「たしかに…」と納得感が残りやすいんです。一方で、「〜しましょう」「〜した方がいいです」ばかりを使っていると、ただの自分の主張になりがちです。人はプライドが邪魔をして直接的な表現だと、素直に受け止められえません。だから僕は、① 判断を相手に委ねる② 自分の意見を見せる③ 読み手の感情に響かせるこの3つを、意識してます。たとえば、「これ、必ず今日中にチェックしてください！」よりも、「これ、今朝から多くの人が読んでいて、気づきがあったって声も届いてます。もしかすると、あなたにもヒントがあるかもです。」の方が、急かさずに興味を引けるし、「読んでみようかな」と自発的な行動につながりやすい。「間接表現」は、言いたいことをやさしく強く届ける技術なんです。まるいちが優しそうだと思っている人が多いのがこの間接メッセージを多用しているからなんです。言葉で人を動かしたい人ほど、この技術、意識してみてほしいです。読者の反応が変わるかと。,https://twitter.com/maruichi_ai/status/1949310333203706121,251,1,1,6,0
,2025/07/27 12:26,自分ではいいこと言っていると確信しているけど、なぜか刺さらない実はそれ、直接的に言いすぎています。もちろん、主張に力があるのは大切です。ビシッと断言したり、グサッと刺す一言が効く場面もあります。でも僕は、　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　「間接的に言う」ってことを意識しただけで、反応がまるで変わりました。なぜなら、間接表現にはこんな力があるからです。・人に抵抗感なく伝わりやすい・読み手の納得を引き出す・信頼されやすくなるたとえば、「継続こそが成果につながります」と断言されるよりも、「成果を出している人って、結局、続けてる人が多いですよね」のほうが、自分の経験と照らし合わせながら考えられるし、「たしかに…」と納得感が残りやすいんです。一方で、「〜しましょう」「〜した方がいいです」ばかりを使っていると、ただの自分の主張になりがちです。人はプライドが邪魔をして直接的な表現だと、素直に受け止められえません。だから僕は、① 判断を相手に委ねる② 自分の意見を見せる③ 読み手の感情に響かせるこの3つを、意識してます。たとえば、「これ、必ず今日中にチェックしてください！」よりも、「これ、今朝から多くの人が読んでいて、気づきがあったって声も届いてます。もしかすると、あなたにもヒントがあるかもです。」の方が、急かさずに興味を引けるし、「読んでみようかな」と自発的な行動につながりやすい。「間接表現」は、言いたいことをやさしく強く届ける技術なんです。まるいちが優しそうだと思っている人が多いのがこの間接メッセージを多用しているからなんです。言葉で人を動かしたい人ほど、この技術、意識してみてほしいです。読者の反応が変わるかと。,https://twitter.com/maruichi_ai/status/1949310333203706121,251,1,1,6,0
,2025/07/27 12:38,まるいちアカウントのイメージってどれですか？ぜひ、教えてもらえるとかなり嬉しいです。この選択、以外のイメージあったらリプで教えて欲しいです。,https://twitter.com/maruichi_ai/status/1949313522816409711,502,0,1,6,1
,2025/07/27 12:38,まるいちアカウントのイメージってどれですか？ぜひ、教えてもらえるとかなり嬉しいです。この選択、以外のイメージあったらリプで教えて欲しいです。,https://twitter.com/maruichi_ai/status/1949313522816409711,502,0,1,6,1
,2025/07/27 12:54,商品って、別に今すぐに売れなくてもいいんですよね。1年後5年後に売れたっていい。つい最近も、半前に出した商品がぽつぽつと売れているのをみてやっぱりなと思った。めちゃ売れている人が「これ初期に出したコンテンツです」とか言うのも、それだけで価値あるし。,https://twitter.com/maruichi_ai/status/1949317517626741149,226,1,0,11,0
,2025/07/27 12:54,商品って、別に今すぐに売れなくてもいいんですよね。1年後5年後に売れたっていい。つい最近も、半前に出した商品がぽつぽつと売れているのをみてやっぱりなと思った。めちゃ売れている人が「これ初期に出したコンテンツです」とか言うのも、それだけで価値あるし。,https://twitter.com/maruichi_ai/status/1949317517626741149,226,1,0,11,0
,2025/07/28 6:03,ただ、情報を並べただけでは人の心は動かされない。どう動かすかがライティング技術なのです。,https://twitter.com/maruichi_ai/status/1949576276777546035,578,0,1,12,1
,2025/07/28 6:03,ただ、情報を並べただけでは人の心は動かされない。どう動かすかがライティング技術なのです。,https://twitter.com/maruichi_ai/status/1949576276777546035,578,0,1,12,1
,2025/07/30 12:19,気づいたら、スマートニュースのトップに僕の無料noteが載ってました。バズったわけでも、広告を回したわけでもない。やったのは、「構成」と「導線」と「タイトル設計」を丁寧に組んだだけ。実はこれ、ぜんぶライティングなんですよね。ライティングって、ちょっとした仕掛けを知ってるだけで、同じ内容でも「届き方」がまるで変わる。僕はこれでフォロワーも、売上も伸ばしてきました。発信って、努力じゃない。ちゃんと設計すれば、勝手に広がる時代です。,https://twitter.com/maruichi_ai/status/1950395676052910216,481,2,1,14,0
,2025/07/30 12:19,気づいたら、スマートニュースのトップに僕の無料noteが載ってました。バズったわけでも、広告を回したわけでもない。やったのは、「構成」と「導線」と「タイトル設計」を丁寧に組んだだけ。実はこれ、ぜんぶライティングなんですよね。ライティングって、ちょっとした仕掛けを知ってるだけで、同じ内容でも「届き方」がまるで変わる。僕はこれでフォロワーも、売上も伸ばしてきました。発信って、努力じゃない。ちゃんと設計すれば、勝手に広がる時代です。,https://twitter.com/maruichi_ai/status/1950395676052910216,481,2,1,14,0
,2025/08/01 19:07,ビジネスで稼げない人って99%が目的を見失っているあなたがビジネスを始めた理由はなんですか？→『金を稼ぎたい』からですよねなのに、お金稼ぎに直結しないフォロワーとかインプとか追っても稼げない稼げてない人は、金に直結する行動ができてるかを再認識してみてください,https://twitter.com/maruichi_ai/status/1951223127973020063,319,0,1,12,0
,2025/08/01 19:07,ビジネスで稼げない人って99%が目的を見失っているあなたがビジネスを始めた理由はなんですか？→『金を稼ぎたい』からですよねなのに、お金稼ぎに直結しないフォロワーとかインプとか追っても稼げない稼げてない人は、金に直結する行動ができてるかを再認識してみてください,https://twitter.com/maruichi_ai/status/1951223127973020063,319,0,1,12,0
,2025/08/04 22:18,ライティングは、「誰に、どんな切り口で、どう届けるか」を考えることです。まず意識してほしいのが、特化の考え方です。たとえば、「料理が好きです」だけだと、めちゃくちゃ漠然としてますよね。これを「一人暮らし男子向け、10分で作れる節約レシピ」に絞ると、発信する内容も、届けたい相手も、一気にハッキリします。同じように、「英語が得意です」よりも、「TOEIC600点から800点に伸ばす方法がわかる」に変えるだけで、興味を持ってくれる人の数が全然違います。そして、商品化する時に最強の武器になるのが「数字」と「期間」のセット。人は、ふわっとした成功話よりも、具体的な数値と時間軸があるだけで、信用しやすくなります。たとえば、「3週間でマイナス3kg達成」「副業スタート1か月で初収益1万円」こんな数字があるだけで、説得力が段違いなんです。,https://twitter.com/maruichi_ai/status/1952358529945493595,660,0,1,12,0
,2025/08/04 22:18,ライティングは、「誰に、どんな切り口で、どう届けるか」を考えることです。まず意識してほしいのが、特化の考え方です。たとえば、「料理が好きです」だけだと、めちゃくちゃ漠然としてますよね。これを「一人暮らし男子向け、10分で作れる節約レシピ」に絞ると、発信する内容も、届けたい相手も、一気にハッキリします。同じように、「英語が得意です」よりも、「TOEIC600点から800点に伸ばす方法がわかる」に変えるだけで、興味を持ってくれる人の数が全然違います。そして、商品化する時に最強の武器になるのが「数字」と「期間」のセット。人は、ふわっとした成功話よりも、具体的な数値と時間軸があるだけで、信用しやすくなります。たとえば、「3週間でマイナス3kg達成」「副業スタート1か月で初収益1万円」こんな数字があるだけで、説得力が段違いなんです。,https://twitter.com/maruichi_ai/status/1952358529945493595,660,0,1,12,0
,2025/08/05 18:42,「これ、いい文章なの？」って、AIが書いた文章を見て迷ったことないですか？AIライティングって、それっぽく見えるから素人だとすべて「良さそう」に見えてしまいます。でも、ここで必要なのが 審美眼 です。審美眼っていうのは、「良いものと悪いものを見分ける目」のこと。AIが出してきた文章を、・ちゃんと伝わるか・刺さるか・読まれるかこの3つの観点で判断できる力です。この審美眼があるだけで、AIはただの補助ツールじゃなく、稼げる武器”に変わります。実際に僕も審美眼を身に付けたことでXを始めて2ヵ月で40万きました。これがあるかないかで、売上げはかなり変わってしまいます。,https://twitter.com/maruichi_ai/status/1952666527968514274,839,2,1,23,0
,2025/08/05 18:42,「これ、いい文章なの？」って、AIが書いた文章を見て迷ったことないですか？AIライティングって、それっぽく見えるから素人だとすべて「良さそう」に見えてしまいます。でも、ここで必要なのが 審美眼 です。審美眼っていうのは、「良いものと悪いものを見分ける目」のこと。AIが出してきた文章を、・ちゃんと伝わるか・刺さるか・読まれるかこの3つの観点で判断できる力です。この審美眼があるだけで、AIはただの補助ツールじゃなく、稼げる武器”に変わります。実際に僕も審美眼を身に付けたことでXを始めて2ヵ月で40万きました。これがあるかないかで、売上げはかなり変わってしまいます。,https://twitter.com/maruichi_ai/status/1952666527968514274,839,2,1,23,0
,2025/08/06 12:25,文章が下手な人ほど、才能あるんだよね。不器用な一文に、心を撃ち抜かれることもあります。型通りのプロよりぎこちない素人の方が刺さることもある。文章は、上手さより熱で動く。,https://twitter.com/maruichi_ai/status/1952933900738597003,408,1,1,17,0
,2025/08/06 12:25,文章が下手な人ほど、才能あるんだよね。不器用な一文に、心を撃ち抜かれることもあります。型通りのプロよりぎこちない素人の方が刺さることもある。文章は、上手さより熱で動く。,https://twitter.com/maruichi_ai/status/1952933900738597003,408,1,1,17,0
,2025/08/15 8:42,ライティングって結局、人間をどこまで理解できているかで精度がかなり変わる。だから、AIを使っていても人間理解ができていないとそれっぽい文章しか書けなくなる。,https://twitter.com/maruichi_ai/status/1956139337969725572,454,0,1,12,0
,2025/08/15 8:42,ライティングって結局、人間をどこまで理解できているかで精度がかなり変わる。だから、AIを使っていても人間理解ができていないとそれっぽい文章しか書けなくなる。,https://twitter.com/maruichi_ai/status/1956139337969725572,454,0,1,12,0
,2025/08/15 11:49,人って、見たいものしか見ない生き物なんです。これ、ビジネスでも日常でもめちゃくちゃ起きてます。同じ事実を見ても、Aさんは「チャンスだ！」って思い、Bさんは「危ない、やめよう…」って思う。なぜか？自分の「見たいフィルター」を通して見ているからです。このフィルターが偏っていると、・成長の機会を全部スルーしたり・危険サインを無視して突っ込んだりと、判断ミスが増えます。だからこそ、意識してほしいのは、「これ、本当に事実を見てる？ それとも自分の願望や恐れを見てる？」と自問すること。ほんの一瞬立ち止まるだけで、見えなかった選択肢が急に見えてきます。,https://twitter.com/maruichi_ai/status/1956186331970699519,449,1,1,14,0
,2025/08/15 11:49,人って、見たいものしか見ない生き物なんです。これ、ビジネスでも日常でもめちゃくちゃ起きてます。同じ事実を見ても、Aさんは「チャンスだ！」って思い、Bさんは「危ない、やめよう…」って思う。なぜか？自分の「見たいフィルター」を通して見ているからです。このフィルターが偏っていると、・成長の機会を全部スルーしたり・危険サインを無視して突っ込んだりと、判断ミスが増えます。だからこそ、意識してほしいのは、「これ、本当に事実を見てる？ それとも自分の願望や恐れを見てる？」と自問すること。ほんの一瞬立ち止まるだけで、見えなかった選択肢が急に見えてきます。,https://twitter.com/maruichi_ai/status/1956186331970699519,449,1,1,14,0
,2025/08/19 12:21,"今までに、副業を5,6個やってきたけどライティングできるようになってからが一番インパクトがデカいし、生活も変わった。昼12時に起きても大丈夫だし自分の好きな仕事を選べるし好きな時間にサウナに行けるようになったし。みんな、ライティング学べばいいのにって思う。",https://twitter.com/maruichi_ai/status/1957644048774406640,1012,4,1,29,0
,2025/08/19 12:21,"今までに、副業を5,6個やってきたけどライティングできるようになってからが一番インパクトがデカいし、生活も変わった。昼12時に起きても大丈夫だし自分の好きな仕事を選べるし好きな時間にサウナに行けるようになったし。みんな、ライティング学べばいいのにって思う。",https://twitter.com/maruichi_ai/status/1957644048774406640,1012,4,1,29,0
,2025/08/24 12:06,AIの文章が人間に刺さらない理由はいくつかあってその1つが、人の性質を理解して書かれていないということです。これを理解していないと、Xで投稿してもいいねが0インプも20とか。人の性質ってどういうことかっていうと人は、　　　　　　　　　　　　　　　　　　　　　　　　　　　　①開かない（Not open）②読まない（Not read）③信じない（Not believe）④行動しない（Not act）⑤買わない（Not buy）という性質を持っています。だから、メッセージを相手に開かせるにはどうしたらいいか？最後まで、読ませるにはどうしたらいいか？購入してもらうにはなんて書いたらいいか？など意識して書かないといけないです。ただ、AIだと小手先のテクニックベースで本質なライティングができていないことが多い。しかも、AIが出したものを直そうにもライティングを学んでいないと、何をどう直していいかもわからず結局、修正せず見られない文章ができてしまって終わりになります。この人の性質を理解して書くだけでもいいティングが出来るようになります。,https://twitter.com/maruichi_ai/status/1959452101118931427,418,0,2,15,0
,2025/08/24 12:06,AIの文章が人間に刺さらない理由はいくつかあってその1つが、人の性質を理解して書かれていないということです。これを理解していないと、Xで投稿してもいいねが0インプも20とか。人の性質ってどういうことかっていうと人は、　　　　　　　　　　　　　　　　　　　　　　　　　　　　①開かない（Not open）②読まない（Not read）③信じない（Not believe）④行動しない（Not act）⑤買わない（Not buy）という性質を持っています。だから、メッセージを相手に開かせるにはどうしたらいいか？最後まで、読ませるにはどうしたらいいか？購入してもらうにはなんて書いたらいいか？など意識して書かないといけないです。ただ、AIだと小手先のテクニックベースで本質なライティングができていないことが多い。しかも、AIが出したものを直そうにもライティングを学んでいないと、何をどう直していいかもわからず結局、修正せず見られない文章ができてしまって終わりになります。この人の性質を理解して書くだけでもいいティングが出来るようになります。,https://twitter.com/maruichi_ai/status/1959452101118931427,418,0,2,15,0
,2025/08/25 12:07,"僕と話したりブログを見てくれた方から8年前から副業をしていて、実行力あるんですねとか前から野心があったんですねとか言われるんですけど大学を卒業して、社会人1ヶ月してみて「あ、ここで何十年も働くなんて無理だ」と本気で思ったらから副業を始めただけなんです。カッコいい理由などなくて、ただただ、会社員という環境が合わなかったんです。だから「逃げ道をつくるように」副業をはじめました。でも、今振り返ると、この逃げ道が、8年後の今、「選べる道」になってるのは確かです。色々とかなり遠回りをしたけど、結果的に、ライティングとかAIとか学ぶきっかけになって生活が変わったので今では良かったと思っている。大人になって何かを学ぶって時間や行動の制約とか多いけど、ちゃんとした知識と手順を学べばそれなりに結果はでる。学んでいるけど、結果が出ていない人は、その知識と手順を疑った方がいい。僕は8年とか時間はかかったけど、正しい知識と手順を学んで行動すれば1ヶ月,2ヶ月とかでそれなりに変わる。今だったら、AIとかライティングとかマーケティングを学んでいる人はかなり強い。てか、どこでも重宝される人材になれるよ。",https://twitter.com/maruichi_ai/status/1959814740684972417,892,1,1,22,0
,2025/08/25 12:07,"僕と話したりブログを見てくれた方から8年前から副業をしていて、実行力あるんですねとか前から野心があったんですねとか言われるんですけど大学を卒業して、社会人1ヶ月してみて「あ、ここで何十年も働くなんて無理だ」と本気で思ったらから副業を始めただけなんです。カッコいい理由などなくて、ただただ、会社員という環境が合わなかったんです。だから「逃げ道をつくるように」副業をはじめました。でも、今振り返ると、この逃げ道が、8年後の今、「選べる道」になってるのは確かです。色々とかなり遠回りをしたけど、結果的に、ライティングとかAIとか学ぶきっかけになって生活が変わったので今では良かったと思っている。大人になって何かを学ぶって時間や行動の制約とか多いけど、ちゃんとした知識と手順を学べばそれなりに結果はでる。学んでいるけど、結果が出ていない人は、その知識と手順を疑った方がいい。僕は8年とか時間はかかったけど、正しい知識と手順を学んで行動すれば1ヶ月,2ヶ月とかでそれなりに変わる。今だったら、AIとかライティングとかマーケティングを学んでいる人はかなり強い。てか、どこでも重宝される人材になれるよ。",https://twitter.com/maruichi_ai/status/1959814740684972417,892,1,1,22,0
,2025/08/25 18:48,今さっき、MTGしてたら「最近、顔色いいですね」って言われたんですけど明確にある知識が入ったおかげっていうのがある。その知識のお陰で気持ちも楽になったし物事に手をつけるまでのスピードも変わったし、行動量も増えた。知識を入れるとたまにこういうことがあるから、学ぶのって舐められない,https://twitter.com/maruichi_ai/status/1959915688715563262,1215,1,2,24,1
,2025/08/25 18:48,今さっき、MTGしてたら「最近、顔色いいですね」って言われたんですけど明確にある知識が入ったおかげっていうのがある。その知識のお陰で気持ちも楽になったし物事に手をつけるまでのスピードも変わったし、行動量も増えた。知識を入れるとたまにこういうことがあるから、学ぶのって舐められない,https://twitter.com/maruichi_ai/status/1959915688715563262,1215,1,2,24,1
,2025/08/27 12:23,文書を書くときに、この1つを意識できていると文章も変わるしライティングが各段に上手くなります。僕がこれだけ意識してタイトルを作ったら、1.5倍近くの人が集まったこともあります。これ意識できていないとAIで書かせても人間が書いても一向に上手くなりません。なにかというと、=====================自分が最初の読者になることです=====================えっっ文章を推敲する時に読んでるよと思うかもしれませんが、それじゃあ甘いのです。例えば、noteのタイトルを作る時に自分がそのタイトルを読んで、クリックしたいその後の内容も時間を使って読みたいかを本気で考えます。自分がクリックしないなと思ったら書き直しをします。それを何回も繰り返すと文章の質もよくなるし文章を能力も各段に上がります。,https://twitter.com/maruichi_ai/status/1960543542800953514,397,0,1,16,0
,2025/08/27 12:23,文書を書くときに、この1つを意識できていると文章も変わるしライティングが各段に上手くなります。僕がこれだけ意識してタイトルを作ったら、1.5倍近くの人が集まったこともあります。これ意識できていないとAIで書かせても人間が書いても一向に上手くなりません。なにかというと、=====================自分が最初の読者になることです=====================えっっ文章を推敲する時に読んでるよと思うかもしれませんが、それじゃあ甘いのです。例えば、noteのタイトルを作る時に自分がそのタイトルを読んで、クリックしたいその後の内容も時間を使って読みたいかを本気で考えます。自分がクリックしないなと思ったら書き直しをします。それを何回も繰り返すと文章の質もよくなるし文章を能力も各段に上がります。,https://twitter.com/maruichi_ai/status/1960543542800953514,397,0,1,16,0
,2025/09/06 13:46,1年間で300万近くライティングで稼いだんですが、これって、知識を学んで添削を受ければ誰でもできるんですよね。僕も最初はライティングって才能でしょ？って本気で思っていた。30年間ライティングが苦手というか超嫌いだったし、高校時の国語の偏差値が40と壊滅的に低かったから本当に本当に本当に僕にはムリだと思っていたんです。じゃあ、何で今はライティングで結果がでているかというと環境に課金したからなんですよね。結局、自分一人では解決するのが難しくて、知っている人に聞くのが一番手っ取り早いんです。お金を払って、問題解決までの道をショートカットしたイメージですね。その環境に投資したおかげで今では30年間、悩んでいたことが逆に強みになったり、何もしなくても1.6万の商品が勝手に売れるライティングができたり毎日、お昼に起きても大丈夫な生活ができたり、好きな時間に好きなサウナに行けたりと自分の人生が大きく変わりました。もし今、何かしらに悩んでいるならその問題が解決できる環境に飛び込むのがおすすめです。ライティングとかに迷っているなら、僕にご相談を。,https://twitter.com/maruichi_ai/status/1964188351764058187,423,0,2,17,0
,2025/09/06 13:46,1年間で300万近くライティングで稼いだんですが、これって、知識を学んで添削を受ければ誰でもできるんですよね。僕も最初はライティングって才能でしょ？って本気で思っていた。30年間ライティングが苦手というか超嫌いだったし、高校時の国語の偏差値が40と壊滅的に低かったから本当に本当に本当に僕にはムリだと思っていたんです。じゃあ、何で今はライティングで結果がでているかというと環境に課金したからなんですよね。結局、自分一人では解決するのが難しくて、知っている人に聞くのが一番手っ取り早いんです。お金を払って、問題解決までの道をショートカットしたイメージですね。その環境に投資したおかげで今では30年間、悩んでいたことが逆に強みになったり、何もしなくても1.6万の商品が勝手に売れるライティングができたり毎日、お昼に起きても大丈夫な生活ができたり、好きな時間に好きなサウナに行けたりと自分の人生が大きく変わりました。もし今、何かしらに悩んでいるならその問題が解決できる環境に飛び込むのがおすすめです。ライティングとかに迷っているなら、僕にご相談を。,https://twitter.com/maruichi_ai/status/1964188351764058187,423,0,2,17,0
,2025/09/06 14:10,シーシャの呼吸さん（@shisha_business）の動画を拝見しました。5つの添削動画を見て、「自分には、何が足りないのか」がはっきりと見えるようになりました。論理的で、しかも超わかりやすい。実際の添削アカウントをもとに解説されているので、何が良くて、何がダメか具体的に理解できます。僕自身も「もっと〇〇について投稿しなきゃ」と気づき、即修正して投稿してみました。他の方の添削動画を見る機会も多いのですが「ここは学びになるな」と感じることは多いですが、実際の行動まで落とし込めることは少ない。でも、今回の動画は違いました。「自分は何をすべきなのか」までが明確になる。そんな添削動画でした。01をまだ突破していない人も、中級者の方も、幅広く学びになる内容です。シーシャの呼吸さん、素晴らしい動画をありがとうございました！とても勉強になりました。,https://twitter.com/maruichi_ai/status/1964194397937160690,965,0,1,17,0
,2025/09/06 14:10,シーシャの呼吸さん（@shisha_business）の動画を拝見しました。5つの添削動画を見て、「自分には、何が足りないのか」がはっきりと見えるようになりました。論理的で、しかも超わかりやすい。実際の添削アカウントをもとに解説されているので、何が良くて、何がダメか具体的に理解できます。僕自身も「もっと〇〇について投稿しなきゃ」と気づき、即修正して投稿してみました。他の方の添削動画を見る機会も多いのですが「ここは学びになるな」と感じることは多いですが、実際の行動まで落とし込めることは少ない。でも、今回の動画は違いました。「自分は何をすべきなのか」までが明確になる。そんな添削動画でした。01をまだ突破していない人も、中級者の方も、幅広く学びになる内容です。シーシャの呼吸さん、素晴らしい動画をありがとうございました！とても勉強になりました。,https://twitter.com/maruichi_ai/status/1964194397937160690,965,0,1,17,0
,2025/09/08 23:28,【ライティングが上手くなるためにやるべきたった1つのこと】この訓練を毎日やると1万の商品だろうが売れるようになりますし文章が分かりやすいと言われファン化でき売上げが安定します。ただ、できている人は少ないので今からやれば誰でもライティングが上手くなります。何かっていうと============ライティングの概念を学んで長文ポストを毎日出す============ことです。僕はXを始めてから1ヵ月間は毎日長文を書いていました。最初なんて、いいねは1とかインプは100以下とか。全然、反応がもらえない時期もありました。ただ、1ヶ月くらい長文を書き続けると「あれ？なんかコツ掴んだかも」と少しずつライティングが上手くなりいいねやインプも増えていきます。しかも長文が読まれるようになるとファン化が進むし高単価でモノが売れやすくなります。その結果、僕はXを始めて2ヵ月で40万いきました。ライティングができるようになると自分が働いていなくてもモノが勝手に売れていくようになります。さらには、保存したり別媒体で使い回せば資産が増えていく。こんなに積み上がるビジネスはないですね。ただ、長文を書く上で大事なのが============正しい知識を入れる============ということ。どれだけ書いても、知識なしで行くのはあまりにも無謀というか、遠回りすぎます。車や電車の存在を知らずに目的地まで歩いて行くぐらい遠回りしています。伸びる長文にはルールがあるし、売れる文章にはルールがある。知ると使えるは話は別だけど、まずはそれを知らないとお話にならないです。長文は、ネットビジネスの核です。鍛えたらとんでもない効果を発揮します。鍛えて得しかないので、この投稿を最後までみているセンスが良く勉強熱心の方はぜひ、長文を書いてください。長文書くよって人は、いいねで教えてね。,https://twitter.com/maruichi_ai/status/1965059612031483954,796,0,1,32,0
,2025/09/08 23:28,【ライティングが上手くなるためにやるべきたった1つのこと】この訓練を毎日やると1万の商品だろうが売れるようになりますし文章が分かりやすいと言われファン化でき売上げが安定します。ただ、できている人は少ないので今からやれば誰でもライティングが上手くなります。何かっていうと============ライティングの概念を学んで長文ポストを毎日出す============ことです。僕はXを始めてから1ヵ月間は毎日長文を書いていました。最初なんて、いいねは1とかインプは100以下とか。全然、反応がもらえない時期もありました。ただ、1ヶ月くらい長文を書き続けると「あれ？なんかコツ掴んだかも」と少しずつライティングが上手くなりいいねやインプも増えていきます。しかも長文が読まれるようになるとファン化が進むし高単価でモノが売れやすくなります。その結果、僕はXを始めて2ヵ月で40万いきました。ライティングができるようになると自分が働いていなくてもモノが勝手に売れていくようになります。さらには、保存したり別媒体で使い回せば資産が増えていく。こんなに積み上がるビジネスはないですね。ただ、長文を書く上で大事なのが============正しい知識を入れる============ということ。どれだけ書いても、知識なしで行くのはあまりにも無謀というか、遠回りすぎます。車や電車の存在を知らずに目的地まで歩いて行くぐらい遠回りしています。伸びる長文にはルールがあるし、売れる文章にはルールがある。知ると使えるは話は別だけど、まずはそれを知らないとお話にならないです。長文は、ネットビジネスの核です。鍛えたらとんでもない効果を発揮します。鍛えて得しかないので、この投稿を最後までみているセンスが良く勉強熱心の方はぜひ、長文を書いてください。長文書くよって人は、いいねで教えてね。,https://twitter.com/maruichi_ai/status/1965059612031483954,796,0,1,32,0
,2025/09/10 13:58,このアカウントにテレビの出演依頼がきました。まだ、詳細を聞いてないから依頼を受けるかわからんけど。1年半前は、うつで食事もままらなかったけど、テレビの依頼が来るまで来るとは。これも、 AIやライティングを学んできたからなんだよね。,https://twitter.com/maruichi_ai/status/1965640948370882750,1300,8,1,40,0
,2025/09/10 13:58,このアカウントにテレビの出演依頼がきました。まだ、詳細を聞いてないから依頼を受けるかわからんけど。1年半前は、うつで食事もままらなかったけど、テレビの依頼が来るまで来るとは。これも、 AIやライティングを学んできたからなんだよね。,https://twitter.com/maruichi_ai/status/1965640948370882750,1300,8,1,40,0
